Canon,,,,,,    Dealer Price List ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,5589C005AA,imagePRESS Lite C270 Showroom Engine Set <1><2><4>,,,"$18,427",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,5590C005AA,imagePRESS Lite C265 Showroom Engine Set <1><2><4>,,,"$15,218",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,5593C007AA,Staple Finisher-AG1 <3><4>,,,"$6,782",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,5594C006AA,Booklet Finisher-AG1 <3><4>,,,"$8,541",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,3235C005AA,Staple Finisher-AC1 <3><4>,,,"$1,739",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,3236C003AA,Booklet Finisher-AC2 <3><4>,,,"$3,261",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*◆,3836C018AA,imagePRESS Server M20 ,,,"$4,659",N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Ships standard with 2 x 1,100-Sheet Paper Drawers, 2 x 550-sheet Paper Cassettes, Buffer Pass Unit, Tab Feeding Attachment Kit, Envelope Feeder Attachment-F1, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         UFRII/PCL/Adobe PostScript 3 Printing,  Direct PDF/XPS Printing, Color Universal Send with PDF, High Compression, Encrypted PDF, Digital Signature PDF, Searchable PDF/XPS, OOXML",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         (Scan to PPT and Word), Universal Send Digital User Signature, Universal Send Trace & Smooth PDF, Universal Login Manager(Requires Download), uniFLOW Online Express, Access Management ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         System, Encrypted Secure Print, Secure Watermark, Web Browser, SSD Data Initialize, Data Encryption (FIPS-140-2), IP Sec, Single Pass Duplexing Automatic Document Feeder,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"         Color Image Reader, Stack Bypass, Ethernet 1000Base-T/100Base-TX/10Base-T,USB 2.0/3.0 high speed connectivity,   Wifi connectivity, Remote Operator's",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"        Software Kit, Color Network ScanGear and Drum Units.  imagePRESS Printer Kit (Adobe PostScript 3 Printing) is pre-installed in the machine and no activation is required. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> Requires Copy Tray-R2, Staple Finisher-AC1, Booklet Finisher-AC2,Staple Finisher-AG1 or Booklet Finisher-AG1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> Staple Finisher, Booklet Finisher, and Copy Tray-R2 cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<4> Subject to showroom terms found on the first page of this price list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imagePRESS Lite C270 / C265 (continued),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardware Accessories related to AG1 PRO Finisher ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No. ,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5593C006AA,Staple Finisher-AG1 Set<1><2><9>,,,"$7,534","$17,351",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5594C005AA,Booklet Finisher-AG1 Set <1><3><9>,,,"$9,489","$21,853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5738B002AA,Puncher Unit-BS1(2/3H) <4>,,,$605,"$1,252",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,1142C004AA,Document Insertion Unit-R1 <5>,,,"$3,796","$7,814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5224C001AA,Paper Folding Unit-K1 <5>,,,"$8,455","$18,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5225C001AA,Booklet Trimmer-G1 <6>,,,"$8,627","$14,569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4056V496,Multi Function Professional Puncher-C1 <5>,,,"$11,465","$21,997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4481V135,Loose Leaf 3-Hole Punch (round) LTR-B1 <7>,,,$806,"$1,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0259C002AA,Loose Leaf 5-Hole Punch (round) LTR-B1 <7>,,,$806,"$1,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0259C003AA,Velo Bind 11-Hole Punch (round) LTR-B1 <7>,,,$806,"$1,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4481V180,Plastic Comb 19-Hole Punch (rect) LTR-B1 <7>,,,$806,"$1,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0259C005AA,Twin Loop 21-Hole Punch (rect) LTR-B1 <7>,,,$806,"$1,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0259C006AA,Twin Loop 32-Hole Punch (sq) LTR-B1 <7>,,,$806,"$1,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0259C007AA,Color Coil 44-Hole Punch (round) LTR-B1 <7>,,,$806,"$1,457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3101V220,Color Coil 44-Hole Punch (oval) LTR-B1 <7>,,,"$1,766","$3,136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4481V200,High Durability Color Coil 44-Hole Punch (round) LTR-B1 <7>,,,"$2,070","$3,708",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0259C017AA,High Durability Loose Leaf 3-Hole Punch (round) LTR-B1 <7>,,,"$1,840","$3,312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4481V202,High Durability Plastic Comb 19-Hole Punch (rect) LTR-B1 <7>,,,"$2,244","$3,974",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4481V203,Crease Die <8>,,,"$2,646","$5,033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Staple Finisher-AG1, Booklet Finisher-AG1,Staple Finisher-AC1, Booklet Finisher-AC2, and Copy Tray-R2 cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> Staple Finisher-AG1 includes 1 staple cartridge (5,000 staples) within the Finisher.  An additional Staple-N1 box (3 cartridges per box. 5,000 staples per cartridge) is also included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> Booklet Finisher-AG1 includes 1 staple cartridge for stapling (5,000 staples) and 2 staple cartridges for booklet (5,000 x 2 staples) within the Finisher. An additional Staple-N1 box ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"          for stapling (3 cartridges per box, 5,000 staples per cartridge) and Staple-P1 box for booklet (2 cartridges per box, 5,000 staples per cartridge) are also included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<4> Option for Staple Finisher-AG1 or Booklet Finisher-AG1. Installs inside finisher.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<5> Requires Staple Finisher-AG1 or Booklet Finisher-AG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<6> Booklet Finisher-AG1 must be installed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<7> Optional Punch for Multi Function Professional Puncher-C1. Only one die can be installed at a time. Please check the appropriate product reference materials for information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
          information regarding life expectancy of the die.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<8> Optional punch/crease die for Multi Function Professional Puncher-C1. Only one die can be installed at a time. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<9> Includes Accessory Interface Kit-A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardware Accessories related to AC1 Finisher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No. ,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,3235C001BA,Staple Finisher-AC1 <1><2><3>,,,"$1,932","$4,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,3236C014AA,Booklet Finisher-AC2 <1><2><4>,,,"$3,624","$7,372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3237C001BA,Jogger Kit-A1<5> ,,,$403,$795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,0126C001AA,2/3 Hole Puncher Unit-A1 <6>,,,$544,"$1,183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,1197C002AA,Document Insertion / Folding Unit-K1 <7>,,,"$5,797","$11,124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<1> Staple Finisher-AG1, Booklet Finisher-AG1,Staple Finisher-AC1, Booklet Finisher-AC2, and Copy Tray-R2 cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<2> Document Insertion Unit-R1, Paper Folding Unit-K1, Multi Function Professional Puncher-C1 and Booklet Trimmer-G1 cannot be attached.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> Staple Finisher-AC1 includes 1 staple cartridge (5,000 staples) within the Finisher.  An additional Staple Cartridge-X1 box (3 cartridges per box, 5,000 staples per cartridge) is also included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<4> Booklet Finisher-AC2 includes 1 staple cartridge for stapling (5,000 staples) and 2 staple cartridge for booklet (2,000 x 2 staples) within the Finisher. An additional Staple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"          Cartridge-X1 box for stapling (3 cartridges per box, 5,000 staples per cartridge) and Staple Cartrodge-Y1 box for booklet (2 cartridges per box, 2,000 staples per cartridge) are also included.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<5> Option for Staple Finisher-AC1 or Booklet Finisher-AC2 for better output alignment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<6> Requires Staple Finisher-AC1 or Booklet Finisher-AC2. Installs inside finisher.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<7> Requires Staple Finisher-AC1 or Booklet Finisher-AC2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imagePRESS Lite C270 / C265 (continued),,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hardware Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No ,Description,,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3243C001AA,Stack Bypass Tray-D1 <1>,,,$484,$927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1228C001AA,Long Sheet Feeding and Catch Tray-B1<2><3>,,,"$1,036","$2,649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5219C001AA,Long Sheet Catch Tray XL-B1 <15>,,,"$1,150","$2,649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,0162C002AA,Paper Deck Unit-E1 <4>,,,"$1,691","$3,337",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,0163C016AA,POD Deck Lite-C1 <4> <5>,,,"$3,106","$6,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,5214C005AA,Multi-drawer Paper Deck-E1 Set<4>,,,"$6,522","$13,245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Φ,5215C001AA,Paper Deck Connection KIT-B1 <16>,,,"$3,566","$8,212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5217C001AA,Stack Bypass D1 <17>,,,$208,$398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0164C002AA,Copy Tray-R2 <6> <14>,,,$145,$278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8930B001AA,Tab Feeding Attachment-F1 <7>,,,$46,$106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8928B001AA,Envelope Feeder Attachment-F1 (additional for main unit cassettes) <8>,,,$58,$133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8929B001AA,Envelope Feeder Attachment-G1 (for POD Deck Lite-C1) ,,,$484,"$1,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4370C001AA,Envelope Feeder Attachment-H1 (for Multi-drawer Paper Deck-E1) ,,,$484,"$1,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0165C001AA,Utility Tray-B1,,,$42,$85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,0097C002AA,Printer Cover-H2 <9>,,,$115,$265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1266V426,USB Key Board (Cherry) <10>,,,$90,$123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3730B010AA,Copy Card Reader Attachment-A5,,,$49,$112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4784B001AA,Copy Card Reader-F1 <11>,,,$218,$418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B001AA,Canon Card Set-A1 (1-30),,,$110,$210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B002AA,Canon Card Set-A2 (31-100),,,$241,$460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B003AA,Canon Card Set-A3 (101-200),,,$327,$613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B004AA,Canon Card Set-A4 (201-300),,,$327,$613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B005AA,Canon Card Set-A5 (301-500),,,$652,"$1,239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4781B006AA,Canon Card Set-A6 (501-1000),,,"$1,631","$3,116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4085V100,Braille Label Kit-G1,,,$128,$224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1095B001AA,ADF Access Handle-A1,,,$110,$195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3726B001AA,Copy Control Interface Kit-A1 <12>,,,$37,$71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3806V864,Convenience Stapler-C1 <13>,,,$236,$477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3987V510,Staple Remover A-1 <18>,,,$566,$809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3954V774,Universal Keyboard Stand-A2 ,,,$173,$331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<1> Alignment tray for Stack Bypass. The device comes standard with Stack Bypass.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<2> Stack Bypass Tray-D1 must be ordered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<3> Includes long sheet extension wire for the Stack Bypass Tray (Feeding Side) and Copy Tray-R2, Staple Finisher-AG1, Booklet Finisher-AG1, Staple Finisher-AC1 or Booklet Finisher-AC2 (Delivery Side).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<4> Paper Deck Unit-E1, POD Deck Lite-C1 and Multi-drawer Paper Deck-E1 cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<5> Includes POD Deck Lite-C1 and Registration Plate. Attaching the registration plate is highly recommended for better registration.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<6> Staple Finisher-AG1, Booklet Finisher-AG1,Staple Finisher-AC1, Booklet Finisher-AC2, and Copy Tray-R2 cannot be installed at the same time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<7> Additional Tab Feeding Attachment for cassettes 3 or 4. The device comes standard with one Tab Feeding Attachment-F1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<8> Additional Envelope Feeder Attachment for cassettes 3 or 4. The device comes standard with one Envelope Feeder Attachment -F1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<9> Requires removing the standard Single Pass Duplexing ADF and Reader.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<10> When installing USB Keyboard, it is recommended to install the Universal Keyboard Stand-A2 or the Utility Tray-B1 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<11> Requires the Copy Card Reader Attachment Kit-A5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<12> Cannot be installed if Card Reader-F1 is installed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<13>  A standalone stapler that provides quick and easy corner- or side-page stapling for up to 50 sheets. Uses Staple-P1 (1008B001AA). 2 cartridges per case. 5,000 staples per cartridge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<14> Buffer Pass Unit which comes standard with engine won't be needed when Copy Tray-R2 is attached.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<15> Includes a long sheet high capacity tray for Staple Finisher-AG1 and Booklet Finisher-AG1. Cannot be attached to other finishers. The tray can support up to 51.2 inch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<16> Option to attach Stack Bypass D1 on the upstream of the Multi Drawer Paper Deck-E1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<17> Option for Multi-drawer Paper Deck-E1. Paper Deck Connection KIT-B1 is required.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<18> A standalone staple remover with easy one-touch operation ensuring documents are ready for scanning, copying and faxing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imagePRESS Lite C270 / C265 (continued),,,,,,Back to Index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Connectivity Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,eLan Item No.,Description,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,4821B003AA,PCL International Font Set-A1 <1>,,$283,$561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,3999B004AA,Barcode Printing Kit-D1 <1>,,$452,$994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,3998C007AA,-,Super G3 FAX Board-AX2,,$572,"$1,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,4037C002BA,-,Super G3 2nd Line Fax Board-AX1,,$362,$696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,0170C004AA,IP FAX Expansion Kit-B1 <1><2>,,$189,$414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,3679B005AA,Remote FAX Kit-A1 <1> <3>,,$226,$497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4039C001BA,-,Memory Mirroring Kit-A1 <4>,,$362,$696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4873C001BA,-,250GB SSD-A1 <5>,,$241,$488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4874C001BA,-,1TB SSD-A1,,$786,"$1,808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4036C002AA,-,Numeric Keypad-A2,,$103,$238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8943B099AA,-,PRISMAprepare V8 - Software License - 1st Concurrent User <7>,,"$3,210","$5,544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<1> eLAN item (License Access Number is delivered via CNA System),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<2> Requires Super G3 FAX Board-AX2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<3> Cannot be installed with Super G3 FAX Board-AX2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<4>  SSD Mirroring feature requires two SSD, either one additional 250GB SSD-A1 with standard 250GB SSD or two 1TB  SSD-A1  replacing standard 250GB SSD.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"<5> 250 GB SSD for Mirroring functionality only, cannot be used to increase storage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<6>Cannot be used with imagePRESS M20 controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<7>This item is required to use PRISMAprepare with the imagePRESS Lite C270/C265 and the Canon controller or Fiery. This item only includes the PRISMAprepare base license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
       (1st concurrent user and 1st year maintenance for base license). Licenses for additional concurrent users or other licensed modules and their related Annual ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
       Maintenance must be ordered as separate line items.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
System Connectivity Accessories - imagePRESS Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Item No.,eLAN Item No.,Description,,Dealer Price,MSRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,3836C012AA,-,imagePRESS Server M20 <1>,,"$5,176","$9,271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A074AA,,Fiery Compose 1 year term license,,$370,$600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A075AA,,Fiery Compose 3 years term license,,$750,"$1,205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A076AA,,Fiery Compose 5 years term license,,$807,"$1,305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A077AA,,Fiery Impose 1 year License,,$775,"$1,305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A078AA,,Fiery Impose 3 years License,,"$1,650","$2,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A079AA,,Fiery Impose 5 years License,,"$1,720","$2,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A080AA,,Fiery Impose and Compose 1 year term license <2>,,$950,"$1,565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A081AA,,Fiery Impose and Compose 3 years term license <2>,,"$2,060","$3,395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A082AA,,Fiery Impose and Compose 5 years term license <2>,,"$2,150","$3,550",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A042AA,,Automation Package 1 year License,,$753,"$1,505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A043AA,,Automation Package 3 years License,,"$1,613","$3,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A044AA,,Automation Package 5 years License,,"$2,688","$5,375",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A046AA,,ColorRight Package  1 year License,,$860,"$1,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7752A047AA,,ColorRight Package  3 years License,,"$2,365","$4,730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
